movie_ID,user_ID,total,story,role,show,image,music
923,22,3,4,3,4,3,3
926,22,3,3,3,3,4,2
927,22,4,4,4,3,3,3
930,22,1,1,2,3,3,2
931,22,4,4,3,3,3,5
932,22,4,3,4,4,5,3
945,22,5,4,4,5,5,5
949,22,4,3,4,4,4,4
956,22,5,5,4,4,4,5
961,22,3,3,3,4,4,3
966,22,4,4,5,4,3,3
968,22,4,4,3,4,5,4
970,22,4,3,4,3,5,4
971,22,4,4,4,4,4,3
972,22,4,3,5,4,4,3
974,22,4,3,5,5,4,4
975,22,3,3,4,3,3,4
976,22,3,2,4,3,4,4
979,22,4,4,4,3,4,4
980,22,5,5,4,5,3,3
981,22,3,3,3,3,5,3
987,22,3,3,3,2,5,3
993,22,5,4,5,5,3,4
998,22,3,2,4,3,4,3
1017,22,4,4,5,4,3,2
1023,22,4,5,4,3,3,4
1024,22,4,3,4,5,4,4
1025,22,5,5,4,4,4,5
1034,22,2,2,3,1,4,3
1056,22,5,5,4,3,3,3
1059,22,3,3,3,3,5,3
1061,22,4,3,4,5,5,3
1062,22,2,1,4,3,4,3
1066,22,3,2,3,5,3,3
1069,22,3,3,5,4,3,3
1071,22,2,1,3,2,3,4
1074,22,3,3,4,4,3,3
1076,22,5,5,4,5,5,5
1082,22,3,2,4,3,3,3
1093,22,4,4,5,4,3,4
1104,22,4,4,5,4,3,3
123,23,5,5,5,4,4,4
283,23,4,4,3,4,3,3
308,23,4,4,4,4,3,3
317,23,4,4,4,4,4,4
318,23,1,1,4,2,3,3
350,23,4,4,5,4,4,3
416,23,4,4,4,4,3,3
552,23,2,1,3,1,2,1
557,23,2,2,3,3,2,2
583,23,4,4,4,4,3,3
624,23,3,3,3,3,3,2
643,23,2,2,3,2,3,2
644,23,2,1,2,2,2,2
648,23,1,1,2,1,1,1
679,23,4,4,3,3,4,3
727,23,3,3,3,3,3,3
737,23,4,4,5,4,4,3
760,23,3,2,3,3,3,2
767,23,4,4,4,4,4,3
769,23,4,3,5,4,3,3
770,23,3,3,3,2,2,2
793,23,4,4,5,4,4,4
818,23,5,4,5,5,5,4
849,23,2,2,3,2,2,2
855,23,3,3,4,3,3,3
872,23,4,4,5,4,4,3
877,23,5,5,5,5,5,3
891,23,3,3,4,3,3,2
897,23,4,4,5,5,4,3
906,23,3,3,4,2,3,2
931,23,3,3,4,3,3,2
584,24,5,5,5,5,5,5
586,24,2,4,4,4,3,2
645,24,3,2,4,4,5,5
651,24,5,4,5,5,5,4
658,24,5,5,5,5,5,5
1,25,3,3,2,3,4,2
6,25,3,3,4,3,3,2
7,25,2,1,2,1,3,1
9,25,4,4,4,4,3,4
11,25,3,3,3,3,4,4
14,25,5,5,5,4,3,3
16,25,4,4,5,4,3,4
17,25,5,4,5,5,4,5
20,25,5,5,5,5,3,4
21,25,5,5,5,4,5,5
24,25,3,3,4,2,3,3
25,25,3,2,3,3,3,3
28,25,5,5,5,5,5,4
34,25,5,4,5,5,3,5
37,25,2,1,3,1,2,3
43,25,4,4,4,5,3,4
46,25,3,3,3,3,4,3
47,25,3,3,3,3,4,3
49,25,5,5,5,5,4,4
55,25,5,4,5,5,4,5
56,25,4,3,5,3,4,4
58,25,4,4,5,5,4,4
59,25,3,3,3,2,4,3
61,25,5,5,5,5,5,5
62,25,3,3,4,4,3,2
63,25,5,5,5,5,4,4
64,25,2,2,3,2,3,3
68,25,4,3,5,4,5,5
71,25,5,5,5,5,4,4
72,25,5,5,5,5,5,4
73,25,4,4,5,4,3,3
74,25,5,4,5,4,4,3
75,25,5,3,4,4,5,5
76,25,4,5,4,4,3,3
77,25,5,5,5,5,5,5
81,25,5,5,5,5,4,5
83,25,3,3,4,3,3,3
84,25,5,4,5,5,5,4
85,25,5,5,5,5,4,5
86,25,5,4,5,5,3,5
87,25,2,2,2,2,3,3
88,25,2,2,3,2,3,1
90,25,5,5,5,5,4,4
91,25,4,4,4,4,3,4
92,25,3,3,4,3,3,4
93,25,5,5,5,5,5,5
97,25,3,2,3,3,3,3
99,25,5,4,5,5,4,4
100,25,3,3,3,2,4,3
101,25,4,3,4,3,4,5
103,25,5,5,5,5,4,5
106,25,3,3,4,2,3,4
109,25,4,3,4,4,4,3
110,25,4,3,4,4,5,3
112,25,5,4,5,4,5,5
113,25,5,4,5,5,4,3
116,25,5,3,5,5,5,4
118,25,3,3,4,3,2,5
120,25,3,2,3,3,3,4
122,25,2,2,3,2,3,2
123,25,4,4,5,4,4,4
124,25,2,2,3,2,2,2
125,25,3,3,4,2,3,3
127,25,2,2,2,2,3,2
128,25,3,3,4,3,3,2
129,25,4,3,4,3,4,3
130,25,3,2,3,2,2,4
132,25,5,4,5,5,4,5
134,25,4,4,5,4,5,3
135,25,4,3,4,3,4,3
136,25,4,3,5,5,4,4
137,25,3,3,3,3,3,2
139,25,5,5,5,4,5,3
140,25,3,3,3,3,4,2
144,25,3,3,3,3,4,2
147,25,4,3,4,4,5,3
148,25,4,5,5,5,3,4
149,25,5,4,5,5,3,5
150,25,4,4,5,4,5,3
151,25,5,5,5,4,4,3
152,25,4,4,4,5,4,2
153,25,3,2,3,3,3,2
156,25,3,3,3,3,5,3
157,25,5,4,5,5,4,5
161,25,5,5,5,3,4,4
162,25,3,3,4,3,3,3
163,25,3,2,4,2,3,5
168,25,4,4,4,3,4,3
169,25,2,2,3,1,3,3
171,25,5,5,4,4,4,3
172,25,5,5,5,4,4,4
174,25,3,3,3,3,4,2
175,25,5,4,5,4,5,5
176,25,3,3,4,3,3,2
178,25,4,4,5,4,3,4
179,25,3,2,3,2,4,2
180,25,5,5,5,5,4,5
181,25,5,4,5,4,5,5
182,25,3,2,3,3,3,1
184,25,2,2,3,2,3,1
185,25,5,5,5,4,4,2
186,25,3,3,4,3,3,3
187,25,4,3,5,4,4,3
188,25,4,4,4,5,4,4
189,25,3,4,4,3,4,3
190,25,3,3,2,3,3,2
191,25,5,5,4,4,5,3
192,25,3,3,4,3,3,2
193,25,3,3,4,3,3,2
194,25,5,5,5,5,5,4
196,25,2,2,2,3,2,2
198,25,3,3,4,3,4,2
199,25,4,3,4,4,4,3
200,25,4,4,5,4,4,3
201,25,4,3,4,4,3,3
202,25,5,4,5,5,5,4
205,25,5,5,5,5,5,5
207,25,1,1,3,1,2,1
208,25,4,4,5,4,3,3
211,25,2,2,2,2,3,2
212,25,3,2,2,3,4,3
215,25,3,3,3,3,3,2
218,25,4,4,5,4,5,3
223,25,2,1,2,1,2,2
227,25,5,5,5,5,5,5
232,25,5,4,5,5,5,5
234,25,5,4,5,5,4,3
243,25,3,3,5,2,3,3
252,25,4,4,4,4,5,3
254,25,3,2,3,3,4,2
261,25,4,4,4,5,4,3
262,25,1,1,1,1,3,1
263,25,4,3,4,4,2,2
266,25,3,3,4,3,3,3
267,25,5,3,5,5,4,4
273,25,3,3,4,3,3,3
274,25,4,3,5,3,4,3
275,25,4,3,4,3,5,4
279,25,5,4,5,5,5,3
280,25,4,4,3,4,4,3
281,25,3,4,4,3,3,2
283,25,2,1,2,1,3,2
285,25,4,3,4,3,4,5
289,25,2,1,3,1,3,2
294,25,4,4,4,4,3,3
295,25,4,3,4,4,4,3
296,25,2,3,3,2,2,2
297,25,4,3,5,3,4,2
298,25,3,2,4,3,3,3
300,25,4,3,4,3,4,3
301,25,3,2,4,2,4,4
303,25,4,4,5,4,4,3
304,25,2,2,3,2,2,2
305,25,4,4,4,4,3,3
306,25,4,4,4,4,5,3
307,25,2,2,3,2,3,3
308,25,4,4,4,4,3,5
309,25,1,1,3,1,3,1
310,25,3,3,3,3,3,2
316,25,4,4,5,4,5,4
317,25,2,2,2,2,3,3
318,25,2,1,3,2,2,1
319,25,3,3,3,2,3,3
323,25,3,3,3,4,3,4
327,25,3,2,3,2,2,3
328,25,2,2,2,2,2,1
333,25,5,5,4,5,4,3
335,25,3,3,3,3,3,2
336,25,2,1,2,1,1,2
337,25,5,4,5,5,4,4
338,25,3,3,4,2,3,2
340,25,2,2,3,2,2,1
341,25,1,1,2,1,1,1
342,25,1,1,1,1,1,2
344,25,3,3,3,3,4,2
345,25,5,5,5,4,4,5
346,25,4,3,3,4,5,1
347,25,2,2,3,2,4,3
349,25,1,2,2,1,2,1
350,25,5,4,5,5,5,5
351,25,2,2,3,2,3,2
355,25,5,4,5,4,4,5
356,25,4,4,5,4,3,5
357,25,5,5,5,5,3,3
358,25,3,2,3,3,4,2
360,25,4,4,4,5,2,4
362,25,1,1,1,1,1,1
363,25,4,4,3,4,5,4
364,25,4,4,5,4,3,3
365,25,3,3,3,3,3,2
368,25,4,4,4,4,3,3
370,25,2,2,2,2,2,1
374,25,1,1,2,1,2,1
376,25,4,3,4,4,4,3
378,25,3,3,3,4,1,2
385,25,4,4,4,5,3,3
387,25,2,1,3,1,2,1
389,25,1,1,2,1,1,2
391,25,4,3,4,4,4,2
392,25,3,3,4,3,4,3
394,25,5,5,5,5,3,4
395,25,1,1,1,1,2,2
396,25,3,3,4,4,3,3
398,25,5,4,4,5,3,4
401,25,2,2,3,2,3,2
403,25,5,5,4,5,5,4
404,25,4,4,4,3,3,3
405,25,3,3,4,3,2,2
408,25,1,1,2,1,2,1
409,25,5,4,5,4,5,3
411,25,4,5,5,3,4,4
412,25,3,3,4,3,3,2
413,25,2,2,2,2,3,2
414,25,5,5,5,5,4,5
416,25,5,5,5,5,4,4
421,25,4,3,4,4,4,3
426,25,2,2,3,2,4,2
429,25,1,2,2,1,2,1
430,25,3,3,3,4,4,3
431,25,2,2,2,2,2,3
432,25,4,3,4,3,4,4
433,25,2,2,3,2,3,3
439,25,1,1,1,1,1,3
441,25,5,5,5,5,5,3
446,25,2,2,2,2,3,2
447,25,4,3,4,3,4,4
452,25,1,1,2,1,2,2
453,25,5,5,5,5,5,4
457,25,2,2,2,3,2,2
459,25,4,4,3,4,4,3
460,25,3,3,4,4,3,2
461,25,5,4,5,5,5,4
462,25,1,1,2,1,2,1
464,25,1,1,1,1,2,1
465,25,2,2,2,2,2,1
467,25,1,1,2,1,2,1
469,25,3,2,4,3,4,1
470,25,5,4,5,4,5,4
471,25,5,5,5,4,4,5
472,25,2,2,3,2,2,2
473,25,3,2,3,3,3,3
482,25,3,2,4,3,4,2
483,25,3,3,3,3,4,2
484,25,3,3,3,4,4,4
487,25,3,2,4,3,3,2
499,25,4,5,4,4,3,4
500,25,3,2,4,3,4,3
503,25,2,2,3,2,2,3
504,25,3,3,3,3,2,2
506,25,4,4,4,5,3,3
507,25,4,4,4,4,3,3
508,25,4,5,3,5,5,4
509,25,3,2,2,3,3,2
512,25,4,5,5,3,5,4
514,25,3,3,3,2,4,2
518,25,3,3,4,3,3,3
521,25,3,2,3,3,3,2
524,25,3,2,3,2,3,3
526,25,4,4,5,4,3,2
527,25,5,5,5,4,3,4
528,25,2,1,2,1,3,2
529,25,4,3,4,4,4,3
530,25,3,2,3,3,4,4
531,25,2,2,2,2,3,3
532,25,2,2,3,2,2,1
533,25,5,5,4,4,4,3
540,25,1,1,1,1,3,2
542,25,3,3,4,3,3,3
546,25,4,4,4,5,4,3
550,25,3,3,4,3,3,2
553,25,4,4,4,4,4,1
557,25,2,2,2,1,2,2
559,25,4,4,4,3,4,5
560,25,3,3,4,3,5,3
568,25,1,1,1,1,3,1
570,25,4,4,5,3,5,5
572,25,5,4,5,3,5,5
573,25,3,2,1,3,4,2
574,25,5,4,5,4,5,5
576,25,3,2,3,2,4,4
578,25,5,4,5,5,3,3
579,25,5,5,5,5,5,5
583,25,2,2,2,1,2,2
584,25,4,2,4,3,4,5
585,25,2,2,3,2,3,2
586,25,5,4,3,4,5,3
587,25,3,2,3,3,4,3
588,25,5,4,5,5,5,5
589,25,3,3,4,3,2,2
592,25,4,4,4,3,4,3
593,25,4,3,4,4,4,3
595,25,2,2,3,2,3,2
602,25,4,3,5,3,4,2
603,25,2,1,2,2,4,2
613,25,3,2,3,2,4,3
614,25,4,3,4,5,3,3
615,25,4,3,4,3,4,4
622,25,2,1,1,2,3,3
623,25,4,4,5,4,4,3
624,25,3,2,2,4,3,2
626,25,4,3,4,4,3,2
628,25,3,4,3,3,4,4
629,25,2,2,2,2,3,2
630,25,3,3,3,2,4,3
632,25,3,2,2,3,4,2
633,25,4,4,4,3,3,3
635,25,4,3,3,4,4,3
638,25,3,2,3,2,4,2
639,25,3,2,3,2,3,2
640,25,1,1,1,1,1,1
642,25,3,3,4,3,3,3
643,25,3,3,4,3,3,2
644,25,4,4,5,4,4,4
645,25,3,3,4,4,4,3
647,25,3,2,3,3,3,5
648,25,3,3,3,2,3,2
649,25,2,2,2,2,2,1
651,25,3,3,3,3,4,3
661,25,3,2,2,3,3,2
664,25,3,3,4,3,4,2
666,25,3,3,4,3,3,2
671,25,4,4,5,4,4,4
672,25,3,3,3,3,5,4
673,25,2,1,2,2,2,1
674,25,3,3,4,3,3,3
676,25,2,2,3,1,2,2
677,25,5,5,4,5,5,5
679,25,4,4,5,4,4,3
680,25,4,4,4,5,3,3
681,25,4,4,5,5,4,3
682,25,3,3,3,3,3,2
683,25,5,5,4,5,4,3
685,25,2,1,2,1,2,2
688,25,4,3,5,4,4,4
689,25,4,4,5,3,5,5
691,25,1,1,1,1,1,1
695,25,1,1,1,1,2,2
697,25,3,2,3,3,3,2
701,25,1,1,2,1,2,1
702,25,2,2,3,2,2,1
703,25,2,2,2,3,3,2
709,25,2,1,3,2,2,1
710,25,2,1,2,2,2,1
711,25,5,4,5,5,3,4
713,25,3,2,4,2,3,4
715,25,3,3,3,4,4,2
716,25,4,4,5,5,3,5
717,25,3,3,3,3,3,2
719,25,2,2,2,2,3,2
720,25,2,2,2,2,3,2
723,25,3,3,3,2,2,1
725,25,3,2,3,3,3,2
726,25,1,1,2,1,2,1
727,25,2,2,2,2,3,3
728,25,3,3,4,3,3,3
731,25,4,4,4,3,4,3
733,25,5,4,5,5,5,4
735,25,4,4,4,4,3,3
736,25,1,1,2,1,1,1
737,25,2,2,3,2,2,1
738,25,3,3,3,3,4,3
742,25,4,4,5,4,4,4
743,25,3,3,4,3,2,2
745,25,3,2,4,3,3,2
746,25,2,2,2,2,3,2
748,25,3,3,3,3,2,2
749,25,1,1,3,1,2,1
751,25,3,3,3,3,4,3
752,25,3,2,3,3,3,3
753,25,2,2,2,2,3,2
754,25,2,2,2,1,4,2
755,25,3,3,3,3,2,2
756,25,3,3,3,4,3,3
759,25,4,4,4,5,3,4
764,25,5,5,4,5,4,3
765,25,2,1,2,2,1,1
766,25,4,3,4,4,4,3
767,25,3,4,3,3,3,2
768,25,4,3,4,4,4,4
769,25,4,4,4,4,3,3
770,25,2,2,3,2,2,1
771,25,2,1,3,2,3,2
773,25,5,4,5,5,4,5
774,25,1,1,1,1,1,1
775,25,4,3,5,4,4,4
777,25,5,4,5,5,4,4
779,25,3,3,4,3,3,2
784,25,4,4,4,3,4,2
785,25,3,3,2,2,4,3
788,25,3,3,3,3,2,2
790,25,4,4,4,4,3,3
791,25,3,3,3,3,3,4
792,25,3,3,3,2,3,3
793,25,4,4,5,4,3,5
794,25,2,1,2,1,2,3
795,25,4,3,5,5,3,4
797,25,3,3,3,3,4,3
798,25,3,2,4,3,3,3
801,25,2,2,3,2,3,2
802,25,3,3,4,3,4,3
803,25,2,2,2,1,3,2
804,25,2,2,3,2,3,2
806,25,4,4,5,4,3,3
807,25,1,1,2,1,2,2
811,25,3,2,3,3,3,2
812,25,3,3,3,2,3,3
813,25,4,3,4,4,4,3
814,25,3,3,3,3,2,2
819,25,4,3,4,4,3,3
820,25,2,2,2,3,4,2
822,25,3,3,3,2,4,3
824,25,3,3,4,3,4,3
826,25,3,3,3,3,2,4
827,25,4,4,4,4,3,3
830,25,3,2,3,3,3,3
831,25,4,4,4,5,3,3
833,25,2,1,2,2,3,2
834,25,4,3,4,4,3,4
837,25,4,4,4,5,4,3
838,25,3,3,4,2,2,4
839,25,5,5,5,5,4,3
840,25,4,4,5,4,3,4
841,25,4,4,4,4,5,4
842,25,3,3,3,3,4,3
843,25,3,3,4,2,3,2
844,25,3,2,3,3,3,2
845,25,2,2,3,1,2,1
849,25,3,3,4,3,4,3
854,25,4,4,4,3,3,4
855,25,2,2,3,1,2,2
859,25,1,1,2,2,1,1
862,25,4,4,4,4,3,3
865,25,3,3,4,2,3,2
868,25,2,2,1,2,2,2
870,25,3,2,4,3,3,3
872,25,1,1,1,1,4,2
873,25,4,3,4,4,3,5
874,25,1,1,1,1,2,1
875,25,2,2,3,2,2,1
876,25,3,3,3,3,2,2
877,25,5,4,5,5,5,5
878,25,3,2,3,2,3,3
879,25,3,3,4,3,3,3
881,25,3,3,3,3,4,3
882,25,3,2,3,3,3,2
885,25,1,1,2,1,2,1
888,25,3,2,4,2,3,3
889,25,3,3,3,3,4,3
891,25,2,2,3,2,3,2
892,25,3,3,3,2,3,3
893,25,4,4,4,3,3,4
894,25,4,4,5,4,4,3
896,25,2,2,3,2,3,2
897,25,4,4,4,5,3,4
898,25,2,2,3,2,3,2
899,25,4,4,4,4,4,4
900,25,2,2,3,2,3,2
903,25,3,3,3,2,3,3
904,25,3,3,3,3,4,3
905,25,3,2,4,3,3,2
906,25,3,3,3,4,4,3
909,25,2,3,2,2,2,2
914,25,1,1,1,1,2,1
915,25,4,4,5,4,4,3
917,25,4,4,4,4,4,3
921,25,2,2,3,2,3,3
927,25,3,3,3,4,2,2
928,25,3,3,4,2,3,3
931,25,3,3,3,3,3,4
932,25,3,3,3,4,2,4
933,25,3,3,3,3,4,4
934,25,3,2,3,3,4,2
937,25,3,2,5,3,3,3
938,25,2,2,3,1,2,2
940,25,1,1,2,1,2,1
942,25,3,2,3,2,3,3
943,25,3,2,3,3,3,3
944,25,2,2,3,2,3,2
945,25,5,4,4,5,4,5
946,25,3,2,3,2,4,2
949,25,4,4,4,5,4,3
950,25,2,2,3,3,2,1
952,25,2,2,3,1,2,2
954,25,2,2,2,1,3,2
955,25,3,4,3,3,3,3
956,25,4,4,5,4,4,3
957,25,4,4,5,5,3,4
960,25,2,2,1,1,2,2
961,25,5,5,5,5,3,4
962,25,1,1,1,1,2,3
966,25,3,3,4,3,2,2
970,25,5,4,5,5,5,4
972,25,3,3,3,3,2,2
973,25,1,2,1,1,2,1
974,25,3,3,4,3,4,2
975,25,4,4,5,4,3,3
976,25,4,4,5,3,3,3
978,25,3,3,4,3,3,4
980,25,3,3,3,2,3,2
981,25,4,3,4,4,4,4
984,25,4,3,4,4,3,4
987,25,5,4,5,5,4,5
988,25,4,4,5,3,3,3
989,25,3,3,4,3,4,3
990,25,3,2,4,3,3,3
998,25,4,3,4,3,3,4
1000,25,3,2,2,2,3,3
1007,25,1,1,2,1,2,1
1009,25,2,2,3,1,2,2
1014,25,3,3,3,2,3,2
1016,25,3,2,3,3,4,2
1018,25,3,3,4,3,3,2
1023,25,4,3,4,4,4,4
1028,25,3,2,3,3,3,2
1030,25,3,3,4,3,2,3
1032,25,3,2,3,3,3,2
1041,25,3,3,2,3,5,3
1047,25,3,3,4,3,3,2
1052,25,3,3,4,2,3,4
1058,25,5,5,5,5,3,5
1061,25,4,3,4,4,4,3
1064,25,4,4,5,5,4,3
1066,25,4,4,4,5,5,2
1088,25,3,2,3,2,3,3
1093,25,4,4,4,4,3,4
1094,25,3,2,3,2,3,3
1107,25,4,3,4,3,3,4
426,26,1,1,2,1,2,2
460,26,4,5,5,4,5,3
464,26,1,1,1,1,1,1
467,26,3,3,3,2,2,2
470,26,5,5,5,4,5,5
471,26,4,4,5,5,4,4
482,26,4,4,4,4,5,4
498,26,4,3,4,3,5,5
499,26,3,4,3,3,2,3
518,26,4,4,4,4,5,4
524,26,1,2,3,3,3,3
528,26,2,2,3,2,3,3
530,26,1,1,2,1,3,3
546,26,3,4,5,4,4,3
559,26,4,4,4,4,4,4
569,26,1,1,1,1,1,1
586,26,3,4,5,4,4,4
588,26,4,5,5,4,4,5
594,26,3,4,5,3,5,3
742,26,4,4,5,4,5,5
482,27,5,4,5,5,5,4
543,27,4,4,5,5,5,4
626,27,5,5,5,4,4,4
764,27,4,4,4,4,4,4
773,27,4,4,5,5,5,5
788,27,4,4,4,5,5,4
826,27,5,5,5,5,4,3
869,27,5,5,5,5,5,5
904,27,5,4,4,5,5,5
961,27,4,4,5,4,4,5
970,27,5,4,5,5,5,4
1015,27,4,3,4,5,5,3
1039,27,5,4,5,5,5,4
1044,27,4,3,5,3,3,3
1056,27,5,5,5,5,5,5
1057,27,5,5,5,5,5,5
1059,27,5,5,5,5,5,5
1069,27,3,3,5,3,3,3
416,28,3,3,5,3,3,3
424,28,4,3,4,3,4,4
439,28,3,2,4,3,3,3
446,28,3,3,4,3,3,3
470,28,4,3,5,4,4,4
498,28,4,4,5,4,5,4
500,28,3,2,4,3,3,3
504,28,3,3,3,3,3,3
506,28,4,5,5,4,4,4
512,28,3,2,3,3,3,3
530,28,4,3,3,4,4,3
531,28,2,2,3,2,3,3
532,28,2,2,3,2,2,4
543,28,3,2,4,3,3,3
550,28,3,2,5,3,2,3
565,28,3,3,5,2,3,3
569,28,3,2,4,2,3,3
570,28,3,3,4,2,3,4
572,28,4,3,4,3,5,4
574,28,4,3,5,5,4,5
585,28,3,3,3,3,3,3
586,28,3,2,3,3,3,3
592,28,4,4,4,4,5,4
610,28,2,1,4,2,2,2
615,28,4,4,4,3,4,5
618,28,3,3,4,3,3,3
621,28,4,3,3,5,5,5
624,28,4,4,4,5,5,4
628,28,4,4,4,5,4,4
648,28,2,1,3,1,3,3
649,28,2,2,3,2,3,3
650,28,3,2,4,3,3,3
651,28,3,3,4,3,4,3
658,28,4,4,4,4,4,4
672,28,4,4,4,4,5,4
675,28,2,2,3,2,2,3
677,28,4,3,4,4,5,4
679,28,3,1,4,2,4,3
683,28,3,2,3,2,2,3
692,28,3,3,4,3,4,3
696,28,4,4,4,4,4,4
703,28,2,2,2,3,3,3
706,28,3,2,4,3,4,4
716,28,5,5,5,4,4,5
738,28,4,3,4,4,4,5
740,28,4,3,4,4,4,4
744,28,2,2,2,1,3,3
752,28,5,4,5,4,5,5
753,28,2,2,3,3,3,3
756,28,3,3,3,2,3,3
764,28,4,4,4,3,4,3
768,28,3,3,3,3,4,3
771,28,4,4,4,4,4,4
773,28,5,4,5,5,4,5
777,28,3,3,4,3,4,3
780,28,3,3,4,3,3,4
786,28,4,4,4,4,5,5
788,28,4,3,4,4,3,4
791,28,4,5,5,4,4,4
797,28,5,5,4,5,5,4
800,28,4,4,5,3,4,5
804,28,2,2,2,2,2,2
806,28,4,4,5,5,4,4
819,28,4,5,4,4,5,4
820,28,3,3,4,3,4,3
825,28,3,2,5,2,2,3
826,28,3,3,4,3,3,3
827,28,2,2,2,2,3,3
840,28,3,3,4,3,3,4
842,28,4,3,5,4,5,5
863,28,3,2,4,2,4,3
877,28,5,3,5,5,5,4
899,28,4,4,4,5,5,4
915,28,4,4,5,4,5,4
58,29,5,5,5,5,5,5
132,29,5,5,5,5,5,5
464,29,5,3,1,1,1,2
497,29,1,1,1,1,1,1
500,29,3,3,3,2,2,2
532,29,1,1,1,1,1,1
570,29,3,1,3,2,1,1
574,29,3,3,3,3,3,3
633,29,4,4,5,4,4,4
673,29,1,1,2,1,1,1
773,29,3,3,3,4,4,3
877,29,5,5,5,5,5,5
889,29,5,5,5,5,5,5
960,29,3,3,3,3,3,3
16,30,4,4,4,4,4,4
73,30,4,4,4,4,4,4
85,30,5,5,5,5,5,5
120,30,5,5,5,5,5,5
205,30,4,4,4,4,4,4
306,30,3,3,5,5,5,4
308,30,5,5,5,5,4,4
326,30,4,4,4,4,4,4
363,30,3,3,3,3,3,3
368,30,2,2,2,3,2,4
398,30,3,3,3,3,3,3
401,30,1,1,1,1,1,5
416,30,4,5,5,5,4,5
437,30,1,1,1,1,1,1
460,30,3,4,4,4,4,4
503,30,1,3,2,2,2,2
536,30,1,1,5,1,1,1
584,30,3,3,3,3,3,3
585,30,3,3,3,3,3,3
586,30,4,4,4,5,4,3
593,30,4,4,4,4,4,4
613,30,4,3,3,3,5,4
623,30,3,4,4,3,2,2
633,30,5,5,5,5,4,3
647,30,5,5,5,5,4,5
648,30,2,5,3,3,3,3
675,30,5,5,5,5,5,4
679,30,4,4,5,5,5,5
681,30,5,5,5,5,4,4
689,30,3,3,3,3,3,5
707,30,2,2,2,2,2,2
711,30,2,2,3,2,2,2
716,30,5,5,5,5,4,3
717,30,3,3,3,3,3,3
718,30,2,2,2,2,2,2
722,30,3,3,3,3,3,3
735,30,3,3,3,3,3,3
736,30,2,2,2,2,2,2
738,30,2,2,2,2,2,2
753,30,2,2,2,2,2,2
759,30,3,3,3,3,3,3
765,30,2,2,2,2,2,2
767,30,3,3,3,3,3,3
784,30,4,4,4,4,4,4
786,30,5,5,5,5,5,5
790,30,4,4,4,4,4,4
793,30,5,5,5,5,5,5
802,30,2,2,2,2,2,2
812,30,3,3,3,3,3,3
837,30,5,5,5,5,5,5
839,30,4,4,4,4,4,4
840,30,3,3,3,3,3,3
843,30,3,3,3,3,3,3
862,30,3,3,3,3,3,3
865,30,2,2,2,2,2,2
870,30,3,3,3,3,3,3
877,30,3,3,3,3,5,3
881,30,2,2,2,2,2,2
887,30,4,4,4,4,5,4
888,30,3,3,3,3,3,3
893,30,3,4,3,3,3,3
897,30,2,2,2,2,2,2
900,30,2,2,2,2,2,2
903,30,2,2,2,2,2,2
907,30,2,2,2,2,2,2
909,30,2,2,2,2,2,2
915,30,2,2,3,3,2,2
937,30,4,3,4,3,4,3
938,30,2,2,2,2,2,2
945,30,4,3,3,4,4,5
955,30,2,2,2,2,2,2
957,30,3,3,4,3,3,3
961,30,3,3,3,3,3,3
962,30,1,1,1,1,1,1
974,30,3,3,3,3,3,3
975,30,3,3,3,3,3,3
976,30,3,3,3,3,3,3
981,30,3,3,3,3,3,3
984,30,3,3,3,3,5,5
998,30,3,3,3,3,3,3
1030,30,3,3,3,3,3,3
1033,30,3,3,3,2,4,2
1052,30,3,3,3,3,4,3
1061,30,4,3,3,3,5,3
1074,30,4,4,4,4,4,4
1076,30,3,3,3,3,3,3
1088,30,3,3,3,3,3,3
1090,30,1,1,1,1,1,1
1092,30,3,3,3,3,3,3
1096,30,4,4,3,4,2,2
1104,30,3,3,3,3,3,3
74,31,2,3,4,1,3,3
94,31,4,3,5,4,4,5
96,31,4,5,4,4,3,3
147,31,3,4,4,3,3,3
225,31,4,4,4,4,4,3
230,31,4,3,4,3,4,4
327,31,4,4,4,4,3,3
465,31,3,3,3,2,2,3
827,31,5,5,3,3,3,3
970,31,3,3,3,4,4,3
988,31,4,4,5,4,3,3
752,32,3,3,4,4,5,4
769,32,5,4,5,5,5,4
773,32,4,4,4,4,5,3
780,32,3,3,2,3,4,4
785,32,3,3,3,4,4,4
788,32,3,3,5,4,4,3
790,32,3,4,4,3,3,3
791,32,4,4,5,4,3,3
793,32,4,4,4,4,3,3
797,32,4,4,4,3,4,3
800,32,5,5,5,4,5,3
801,32,3,3,4,3,3,3
804,32,2,3,3,4,4,4
806,32,4,3,4,4,4,3
811,32,2,2,3,3,2,3
817,32,2,3,4,3,2,2
818,32,4,4,4,3,4,3
819,32,4,4,5,4,3,3
825,32,4,4,4,4,4,3
826,32,3,3,4,4,4,3
837,32,4,4,3,4,4,3
838,32,3,4,5,3,3,4
840,32,4,5,4,4,4,4
842,32,5,5,4,5,5,4
850,32,2,2,4,3,3,3
855,32,2,2,4,3,3,3
858,32,4,4,5,3,4,3
862,32,3,3,4,3,3,3
863,32,4,3,3,3,4,3
868,32,2,2,5,3,3,3
877,32,4,3,4,3,5,3
881,32,3,3,3,3,4,3
885,32,2,2,3,3,4,3
891,32,3,4,4,3,4,3
893,32,4,4,4,4,5,3
894,32,3,3,4,4,3,3
896,32,4,3,4,4,5,3
898,32,2,2,4,2,3,3
